id	Site	Viral Taxonomy
1857	Cayman_Shallow_k95_652837_flag=0_multi=150.9389_len=1781	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1858	Cayman_Deep_k95_312000_flag=1_multi=3.0000_len=2352	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1858	Cayman_Shallow_k95_695067_flag=1_multi=4.0000_len=1783	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1859	Cayman_Deep_k95_341325_flag=1_multi=2.0000_len=1299	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1859	Lau_Basin_Mariner_k95_210671_flag=1_multi=2.0000_len=1172	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1860	Cayman_Deep_k95_355451_flag=0_multi=14.0654_len=14371	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1860	Cayman_Shallow_k95_510317_flag=0_multi=14.0024_len=10731	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1861	Cayman_Deep_k95_36533_flag=0_multi=34.0046_len=4267	#N/A
1861	Cayman_Shallow_k95_715254_flag=0_multi=80.0944_len=4267	#N/A
1862	Cayman_Deep_k95_382095_flag=0_multi=5.9962_len=11794	#N/A
1862	Cayman_Shallow_k95_833840_flag=0_multi=149.2821_len=11792	#N/A
1863	Cayman_Deep_k95_384064_flag=1_multi=3.0000_len=4722	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1863	Cayman_Shallow_k95_543736_flag=0_multi=22.3385_len=21491	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1864	Cayman_Deep_k95_393544_flag=0_multi=21.3146_len=311599_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1864	Cayman_Shallow_k95_1005989_flag=0_multi=102.0000_len=43755	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1865	Cayman_Deep_k95_393544_flag=0_multi=21.3146_len=311599_fragment_2	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1865	Cayman_Shallow_k95_997800_flag=0_multi=90.7672_len=47269	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1866	Cayman_Shallow_k95_555172_flag=0_multi=4.0000_len=3457	#N/A
1866	Lau_Basin_Abe_k95_989328_flag=0_multi=15.1275_len=7530	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1867	Cayman_Shallow_k95_710494_flag=0_multi=159.1589_len=3267	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1867	ELSC_Mariner_131-447_scaffold_19708_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1868	Cayman_Shallow_k95_855341_flag=0_multi=10.2419_len=3125	#N/A
1868	Lau_Basin_Abe_k95_1133168_flag=1_multi=2.6845_len=4235	#N/A
1869	Cayman_Shallow_k95_909588_flag=0_multi=14.6951_len=4604	#N/A
1869	Lau_Basin_Abe_k95_956438_flag=1_multi=5.0000_len=2557	#N/A
1870	Cayman_Shallow_k95_983309_flag=1_multi=3.0000_len=3008	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1870	Lau_Basin_Kilo_Moana_k95_1177204_flag=1_multi=3.0000_len=4490	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1871	ELSC_Abe_128-326_scaffold_23259_c1	#N/A
1871	ELSC_Abe_A3_NODE_57889_length_3449_cov_3.966887	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1872	ELSC_Abe_128-326_scaffold_410_c1_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1872	ELSC_Abe_A1_NODE_1552_length_15161_cov_2.151856	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1873	ELSC_Abe_A1_NODE_10023_length_6545_cov_6.446557	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1873	ELSC_Abe_A3_NODE_11757_length_7403_cov_2.097581	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1874	ELSC_Abe_A1_NODE_10389_length_6444_cov_166.724553	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1874	ELSC_Mariner_M10_NODE_10301_length_5344_cov_6.722829	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1875	ELSC_Abe_A1_NODE_11268_length_6219_cov_1.754596	#N/A
1875	ELSC_Tui_Malila_T11_NODE_9191_length_6227_cov_1.121311	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1876	ELSC_Abe_A1_NODE_11951_length_6061_cov_1.370745	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__Kyanoviridae;g__;s__
1876	ELSC_Mariner_M17_NODE_11150_length_7955_cov_9.252938	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1877	ELSC_Abe_A1_NODE_148805_length_1775_cov_1.611650	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1877	ELSC_Abe_A3_NODE_174026_length_1955_cov_0.647702	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1878	ELSC_Abe_A1_NODE_16380_length_5240_cov_8.340113	#N/A
1878	ELSC_Tui_Malila_132-544_scaffold_38761_c1	#N/A
1879	ELSC_Mariner_M17_NODE_18071_length_5946_cov_16.300739	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1879	ELSC_Tui_Malila_132-544_scaffold_7157_c1	#N/A
1880	ELSC_Abe_A1_NODE_175_length_38501_cov_4.186506	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1880	ELSC_Tui_Malila_T10_NODE_40295_length_2626_cov_4.325330	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1881	ELSC_Abe_A1_NODE_18146_length_5002_cov_1.995077	#N/A
1881	ELSC_Abe_A3_NODE_39827_length_4148_cov_1.653071	#N/A
1882	ELSC_Abe_A1_NODE_195_length_37039_cov_4.851864	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1882	ELSC_Tui_Malila_T11_NODE_4069_length_9453_cov_2.016084	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1883	ELSC_Abe_A1_NODE_200321_length_1504_cov_1.037037	#N/A
1883	ELSC_Tui_Malila_T2_NODE_362913_length_1312_cov_1.077637	#N/A
1884	ELSC_Abe_A1_NODE_20860_length_4688_cov_1.806841	#N/A
1884	ELSC_Tui_Malila_T11_NODE_10415_length_5845_cov_1.381077	#N/A
1885	ELSC_Abe_A1_NODE_243_length_34213_cov_2.379775	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1885	ELSC_Tui_Malila_T11_NODE_19772_length_4258_cov_1.482208	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1886	ELSC_Abe_A1_NODE_25601_length_4271_cov_2.009170	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1886	ELSC_Tui_Malila_T11_NODE_22381_length_4015_cov_1.071245	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1887	ELSC_Abe_A1_NODE_26189_length_4226_cov_3.936082	#N/A
1887	ELSC_Tui_Malila_T11_NODE_5500_length_8053_cov_8.159223	#N/A
1888	ELSC_Abe_A1_NODE_27356_length_4144_cov_1.585014	#N/A
1888	ELSC_Tui_Malila_T11_NODE_18132_length_4457_cov_8.657275	#N/A
1889	ELSC_Abe_A1_NODE_35908_length_3649_cov_1.140829	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1889	ELSC_Mariner_M10_NODE_1318_length_18204_cov_1.711899	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1890	ELSC_Abe_A1_NODE_3776_length_10157_cov_60.727019	#N/A
1890	ELSC_Tui_Malila_T2_NODE_33268_length_5148_cov_1.711213	#N/A
1891	ELSC_Abe_A1_NODE_379963_length_1028_cov_2.815760	#N/A
1891	ELSC_Mariner_M17_NODE_123265_length_1610_cov_1.968982	#N/A
1892	ELSC_Abe_A1_NODE_3943_length_9966_cov_13.622523	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1892	ELSC_Abe_A3_NODE_107179_length_2522_cov_2.254697	#N/A
1893	ELSC_Abe_A1_NODE_40673_length_3438_cov_2.030504	#N/A
1893	ELSC_Abe_A3_NODE_28382_length_4880_cov_2.127709	#N/A
1894	ELSC_Abe_A1_NODE_4517_length_9395_cov_4.087290	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1894	ELSC_Tui_Malila_T11_NODE_22913_length_3966_cov_3.415994	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1895	ELSC_Abe_A1_NODE_4728_length_9193_cov_37.631811	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1895	ELSC_Tui_Malila_134-614_scaffold_4516_c1	#N/A
1896	ELSC_Abe_A1_NODE_50483_length_3095_cov_0.641173	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Crassvirales;f__;g__;s__
1896	ELSC_Tui_Malila_T11_NODE_37721_length_3110_cov_1.076098	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1897	ELSC_Abe_A1_NODE_50827_length_3085_cov_8.376606	#N/A
1897	ELSC_Tui_Malila_T2_NODE_102179_length_2826_cov_0.925157	#N/A
1898	ELSC_Abe_A1_NODE_52074_length_3048_cov_3.051352	#N/A
1898	ELSC_Tui_Malila_T2_NODE_64384_length_3644_cov_5.176571	#N/A
1899	ELSC_Abe_A1_NODE_6392_length_7978_cov_36.120239	#N/A
1899	ELSC_Abe_A3_NODE_10305_length_7880_cov_3.197988	#N/A
1900	ELSC_Abe_A1_NODE_6664_length_7832_cov_2.299935	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1900	ELSC_Abe_A3_NODE_97868_length_2642_cov_2.682306	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1901	ELSC_Abe_A1_NODE_71355_length_2608_cov_1.717856	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1901	ELSC_Mariner_M10_NODE_86352_length_1217_cov_0.852294	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1902	ELSC_Abe_A1_NODE_9809_length_6615_cov_3.165999	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1902	ELSC_Mariner_M17_NODE_208_length_58578_cov_2.221861_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1903	ELSC_Abe_A3_NODE_146114_length_2143_cov_1.574901	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1903	ELSC_Tui_Malila_T2_NODE_161311_length_2170_cov_1.227606	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1904	ELSC_Abe_A3_NODE_1510_length_18579_cov_2.617982	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1904	ELSC_Bowl_M2_NODE_3493_length_17484_cov_2.804402	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1905	ELSC_Abe_A3_NODE_172940_length_1961_cov_2.313522	r__Varidnaviria;k__Helvetiavirae;p__Dividoviricota;c__Laserviricetes;o__Halopanivirales;f__Sphaerolipoviridae;g__;s__
1905	ELSC_Tui_Malila_T11_NODE_19623_length_4274_cov_6.591030	r__Varidnaviria;k__Helvetiavirae;p__Dividoviricota;c__Laserviricetes;o__Halopanivirales;f__Sphaerolipoviridae;g__;s__
1906	ELSC_Abe_A3_NODE_18495_length_6011_cov_5.533651	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1906	ELSC_Tui_Malila_134-614_scaffold_3488_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1907	ELSC_Abe_A3_NODE_2114_length_16076_cov_4.324911	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1907	ELSC_Tui_Malila_T10_NODE_18824_length_3943_cov_4.691038	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1908	ELSC_Abe_A3_NODE_216_length_40711_cov_8.140425	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1908	ELSC_Bowl_M2_NODE_831_length_36407_cov_12.403749	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1909	ELSC_Abe_A3_NODE_222807_length_1713_cov_1.244010	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1909	ELSC_Tui_Malila_T2_NODE_193802_length_1942_cov_1.493113	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1910	ELSC_Abe_A3_NODE_240269_length_1644_cov_1.808174	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1910	ELSC_Bowl_M2_NODE_88814_length_2657_cov_2.422925	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1911	ELSC_Abe_A3_NODE_2538_length_14897_cov_2.427759	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1911	ELSC_Tui_Malila_T2_NODE_41230_length_4610_cov_1.371403	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1912	ELSC_Abe_A3_NODE_390_length_32536_cov_4.163257	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1912	ELSC_Tui_Malila_T2_NODE_14429_length_7897_cov_1.296010	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1913	ELSC_Abe_A3_NODE_392_length_32466_cov_3.425833_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1913	ELSC_Tui_Malila_134-614_scaffold_821_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1914	ELSC_Abe_A3_NODE_401570_length_1243_cov_1.008961	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1914	ELSC_Tui_Malila_T11_NODE_22676_length_3989_cov_1.241844	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1915	ELSC_Abe_A3_NODE_420_length_31653_cov_15.684229	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1915	ELSC_Tui_Malila_134-614_scaffold_107_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1916	ELSC_Abe_A3_NODE_68005_length_3180_cov_2.621356	#N/A
1916	ELSC_Vai_Lili_V2_NODE_10552_length_3209_cov_5.097988	#N/A
1917	ELSC_Abe_A3_NODE_77491_length_2977_cov_0.894035	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1917	ELSC_Tui_Malila_T11_NODE_8303_length_6545_cov_1.769243	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1918	ELSC_Abe_A3_NODE_7858_length_8938_cov_1.339235	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1918	ELSC_Tui_Malila_T2_NODE_18380_length_6985_cov_2.268883	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1919	ELSC_Abe_A3_NODE_80518_length_2920_cov_1.074830	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1919	ELSC_Tui_Malila_134-614_scaffold_38615_c1	#N/A
1920	ELSC_Abe_A3_NODE_81354_length_2905_cov_1.455004	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1920	Lau_Basin_Tui_Malila_k95_582931_flag=1_multi=4.0000_len=5693	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1921	ELSC_Bowl_M1_NODE_10520_length_3211_cov_1.891699	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1921	ELSC_Tui_Malila_T2_NODE_285837_length_1529_cov_0.372325	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1922	ELSC_Bowl_M1_NODE_12240_length_2914_cov_37.011841	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1922	ELSC_Mariner_M17_NODE_115552_length_1689_cov_1.718310	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1923	ELSC_Bowl_M1_NODE_13346_length_2757_cov_1.575665	#N/A
1923	ELSC_Bowl_M2_NODE_36_length_160959_cov_8.578622	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1924	ELSC_Bowl_M1_NODE_13648_length_2717_cov_34.385328	#N/A
1924	ELSC_Mariner_M10_NODE_9198_length_5746_cov_4.449902	#N/A
1925	ELSC_Bowl_M1_NODE_13784_length_2701_cov_1.860528	#N/A
1925	ELSC_Bowl_M2_NODE_885_length_35220_cov_6.134129_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1926	ELSC_Bowl_M1_NODE_15252_length_2530_cov_4.764461	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1926	ELSC_Bowl_M2_NODE_94648_length_2553_cov_6.514427	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1927	ELSC_Bowl_M1_NODE_1656_length_10334_cov_8.768198	#N/A
1927	ELSC_Mariner_M10_NODE_4419_length_8984_cov_2.078695	#N/A
1928	ELSC_Bowl_M2_NODE_66595_length_3176_cov_15.528370	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1928	ELSC_Mariner_131-447_scaffold_5135_c2	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1929	ELSC_Bowl_M1_NODE_19963_length_2123_cov_1.138277	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1929	ELSC_Bowl_M2_NODE_567_length_44741_cov_27.031627	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1930	ELSC_Bowl_M1_NODE_20963_length_2056_cov_0.961120	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1930	ELSC_Bowl_M2_NODE_2321_length_21706_cov_5.432504	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1931	ELSC_Bowl_M1_NODE_2119_length_8788_cov_8.400185	#N/A
1931	ELSC_Bowl_M2_NODE_12175_length_8788_cov_16.165916	#N/A
1932	ELSC_Bowl_M1_NODE_21598_length_2016_cov_24.720487	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1932	ELSC_Mariner_131-447_scaffold_42541_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1933	ELSC_Bowl_M1_NODE_2296_length_8397_cov_3.469891	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1933	ELSC_Bowl_M2_NODE_13265_length_8349_cov_16.204087	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1934	ELSC_Bowl_M1_NODE_23441_length_1911_cov_14.570067	#N/A
1934	ELSC_Mariner_131-447_scaffold_32563_c1	#N/A
1935	ELSC_Bowl_M1_NODE_2352_length_8281_cov_1.949841	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1935	ELSC_Bowl_M2_NODE_51923_length_3704_cov_3.577579	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1936	ELSC_Bowl_M1_NODE_25691_length_1797_cov_1.645509	#N/A
1936	ELSC_Mariner_131-447_scaffold_28213_c1	#N/A
1937	ELSC_Bowl_M1_NODE_28287_length_1686_cov_7.273894	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1937	ELSC_Mariner_131-447_scaffold_61250_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1938	ELSC_Bowl_M1_NODE_30079_length_1621_cov_1.102410	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1938	ELSC_Bowl_M2_NODE_238938_length_1405_cov_3.195618	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1939	ELSC_Bowl_M1_NODE_33474_length_1509_cov_109.500724	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1939	ELSC_Bowl_M1_NODE_4081_length_5883_cov_77.218555	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1940	ELSC_Bowl_M1_NODE_33718_length_1503_cov_1.232558	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1940	ELSC_Bowl_M2_NODE_304875_length_1194_cov_1.931584	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1941	ELSC_Bowl_M1_NODE_43427_length_1263_cov_66.693662	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1941	ELSC_Bowl_M2_NODE_142810_length_1965_cov_4.065832	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1942	ELSC_Bowl_M1_NODE_434_length_25794_cov_2.665446	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1942	ELSC_Bowl_M2_NODE_1033_length_32490_cov_10.839910	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1943	ELSC_Bowl_M1_NODE_4548_length_5517_cov_14.017069	#N/A
1943	ELSC_Bowl_M2_NODE_26917_length_5517_cov_41.017440	#N/A
1944	ELSC_Bowl_M1_NODE_4779_length_5342_cov_1.355705	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1944	ELSC_Bowl_M2_NODE_57628_length_3474_cov_5.170302	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1945	ELSC_Bowl_M1_NODE_5083_length_5129_cov_3.895242	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1945	ELSC_Tui_Malila_T10_NODE_13018_length_4778_cov_4.446356	#N/A
1946	ELSC_Bowl_M1_NODE_5093_length_5124_cov_1.796278	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1946	ELSC_Bowl_M2_NODE_26432_length_5579_cov_7.478540	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1947	ELSC_Bowl_M1_NODE_5298_length_4990_cov_4.330866	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1947	ELSC_Bowl_M2_NODE_31715_length_5000_cov_10.048225	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1948	ELSC_Bowl_M1_NODE_5592_length_4834_cov_9.549395	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1948	ELSC_Mariner_131-447_scaffold_1395_c2	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1949	ELSC_Bowl_M1_NODE_5599_length_4833_cov_1.531237	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1949	ELSC_Bowl_M2_NODE_54041_length_3615_cov_2.071388	#N/A
1950	ELSC_Bowl_M1_NODE_6278_length_4488_cov_2.544141	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
